msgid	msguser	msgtext	replyid	replyuser	replytext
530837757996716032	1906234147	Cause I ain't perfect , I never said I was . But now they hatin ' cause a brotha finally got some buzz	530837788204490752	1729841617	[MENTION] cool
530851676467376128	1396698397	... [MENTION] it's hard to see them all babes	530851701281271808	1729841617	[MENTION] [MENTION] aw
530851676467376128	1396698397	... [MENTION] it's hard to see them all babes	530851734688903168	1729841617	[MENTION] [MENTION] can you see mine ?
530852104445775872	363961928	I literally eat 24/7	530852146942869504	1729841617	[MENTION] story of my life
530866164029607936	163645988	When u found out that I kissed Cameron in the movie [URL]	530965186123812864	1536302137	“ [MENTION] : When u found out that I kissed Cameron in the movie [URL] ” you both are good at acting😍
530866164029607936	163645988	When u found out that I kissed Cameron in the movie [URL]	531147578872569856	2398245474	[MENTION] omg so funny !!!!!!!!!!
530866803762024448	1705991035	have you seen my first youtube video i did with [MENTION] ? [URL] // yesterday i filmed my second one with [MENTION]	531036541485735936	2398245474	[MENTION] [MENTION] [MENTION] yessssss
530896116385337344	405728790	If you watched the trailer & gave it a thumbs UP or if you Pre-Ordered & rated it Tweet |ExpelledMovie for a follow (: [URL]	530896676744335360	2671372639	[MENTION] PREORDERED IT ! I can't wait !! 😍 it looks so amazing and I am so proud of you😭😭😭 ❤ ️ |ExpelledMovie [URL]
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	530897074989305856	2671372639	[MENTION] I CANT WAIT FOR EXPELLED AND I SO PROUD OF YOU . 😭😭😭 I'm going to cry the whole time watching this😭 |ExpelledTrailer
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	530897528112574464	858126522	[MENTION] [MENTION] I do
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	531032968895008768	2398245474	[MENTION] [MENTION] WHAT THE FUCK IS THIS
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	531032998980763648	2398245474	[MENTION] [MENTION] PH YM GOD
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	531033145022242816	2398245474	[MENTION] [MENTION] HOLY SHRITCFFUCK ME
530896752011141120	405728790	Here's a sneak peak from [MENTION] Shoot , does anyone want to shoot with me ? [URL]	535577054159175680	2458451887	[MENTION] [MENTION] me
530902679984537600	405728790	Still following people (: |ExpelledMovie [URL]	530903055290892288	2671372639	[MENTION] EVERYONE WATCH THIS BECAUSE WE ALL NEED A LITTLE BAD BOY CAM IN OUR LIVES😍😍😍 [URL] |ExpelledMovie 👍👍
530951543286427648	858126522	[MENTION] I would DM you but you dot follow me soooo that's kind of a problem	530952699479859200	858126522	[MENTION] so follow me please so I can slide into the DMs
530951625662136320	163730859	Guys ! We are gonna do an Ask the Jacks |2 cuz our last one sucked haha	530951674966597632	1729841617	[MENTION] YASSSS
530951625662136320	163730859	Guys ! We are gonna do an Ask the Jacks |2 cuz our last one sucked haha	531043802719342592	2398245474	[MENTION] yESS
530958675750699008	1088207396	ugggh	530958912313655296	1906234147	. [MENTION] hi
530958675750699008	1088207396	ugggh	530959533188075520	858126522	[MENTION] hi
530958912313655296	1906234147	. [MENTION] hi	530958990499655680	2566565666	[MENTION] [MENTION] WHEN ARE YALL COMING BACK TO OKC😫
530958912313655296	1906234147	. [MENTION] hi	530960394643595264	1088207396	. [MENTION] sup
530973071168258048	858126522	My parents told me they were coming home at 8:30 it's now 11:40	530973134049271808	858126522	[MENTION] I think my parents ran away
530973134049271808	858126522	[MENTION] I think my parents ran away	530974611014692864	858126522	[MENTION] THEY HVE CHANGED THEIR MINDS THEY CAME BACK
530974611014692864	858126522	[MENTION] THEY HVE CHANGED THEIR MINDS THEY CAME BACK	530977481612730368	858126522	[MENTION] update : my parents are fucking assholes
530981011358617600	110288084	[MENTION] can tweet but not text me back .....	530981369535791104	395706462	“ [MENTION] : [MENTION] can tweet but not text me back ..... ” Foo ....
530986393401839616	405728790	Damn I stayed home on a Friday day again ...	530991449949884416	1396698397	.... [MENTION] oh I thought it was just a Friday but it's a Friday day
530986393401839616	405728790	Damn I stayed home on a Friday day again ...	530991851738636288	1536302137	[MENTION] i stay home all the time , you should take me out sometime
530991449949884416	1396698397	.... [MENTION] oh I thought it was just a Friday but it's a Friday day	531082091568848896	2482534992	“ [MENTION] : .... [MENTION] oh I thought it was just a Friday but it's a Friday day ” 😂
531063952814645248	1396698397	Just following people	531064354741833728	2398245474	[MENTION] follow me
531063952814645248	1396698397	Just following people	531065353376243712	1536302137	[MENTION] would you randomly follow me
531063952814645248	1396698397	Just following people	531065996014931968	2398245474	[MENTION] FOLLOW ME BAE :(
531077191959060480	1396698397	But so far Europe is right in front of Brazil for the lead ! With the most traffic .. If they stay in the lead we are going to do 10citys !	531077628992978944	1328060750	[MENTION] England Newcastle
531136421000908800	395706462	San Diego we on OUR way ...	531137435342602240	2398245474	[MENTION] my ass *
531143353715671040	484961764	Go watch [MENTION] new video it was definitely worth the , I can't stop laughing 😂 [URL] |NashAndJacksNewVideo	531143577884438528	484961764	[MENTION] give it a thumbs up as well 💕 |NashAndJacksNewVideo
531144094064840704	405728790	Go watch [MENTION] new YouTube video & give it a thumbs up !! |NashAndJacksNewVideo [URL]	531144393936609280	484961764	[MENTION] please follow me💕
531151290500665344	405728790	Posting |AskCam tomorrow🔥🔥 I'm so excited ☺ ️	531154665694842880	1042042788	[MENTION] Can't wait for the new video |AskCam SUBSCRIBE EVERYONE ! Link in [MENTION] bio😸
531151290500665344	405728790	Posting |AskCam tomorrow🔥🔥 I'm so excited ☺ ️	531163677894778880	2398245474	[MENTION] SO AM I
531151290500665344	405728790	Posting |AskCam tomorrow🔥🔥 I'm so excited ☺ ️	531178768707383296	2744930975	[MENTION] YASSSSS
531162904721362944	1729841617	Don't want Nashy to screw your grandma ? Then you should probably watch the video 😂 [MENTION] |NashAndJacksNewVideo [URL] 3	531181062618361856	1729841617	[MENTION] |NashAndJacksNewVideo
531163316392296448	1729841617	When you have to write in blood just to get some eggs [MENTION] [URL]	531180615232921600	1729841617	[MENTION] |NashAndJacksNewVideo |NashAndJacksNewVideo
531164592853245952	1729841617	|justgirlythings [MENTION] |NashAndJacksNewsVideo [URL]	531180548124065792	1729841617	[MENTION] [MENTION] [MENTION] |NashAndJacksNewVideo |NashAndJacksNewVideo |NashAndJacksNewVideo
531165208937783296	1729841617	When you try to go to The Avenue but it doesn't exist [MENTION] |NashAndJacksNewsVideo |NashAndJacksNewsVideo [URL]	531180261380456448	1729841617	[MENTION] |NashAndJacksNewVideo |NashAndJacksNewVideo |NashAndJacksNewVideo |NashAndJacksNewVideo
531165712489152512	1729841617	When you try to go to The Avenue but it doesn't even exist [MENTION] |NashAndJacksNewsVideo [URL] [URL]	531179857846501376	1729841617	[MENTION] |NashAndJacksNewVideo |NashAndJacksNewVideo |NashAndJacksNewVideo
531166467417309184	110288084	Special guest going to be here with us today 😛	531166718966497280	2398245474	[MENTION] its me
531177023834574848	363961928	Enjoy the little things	531227321504919552	99381112	“ [MENTION] : Enjoy the little things ” so true
531187435917430784	163730859	I love the outdoors	531187499520229376	1729841617	[MENTION] I love you ok so
531195702211534848	1906234147	“ [MENTION] : [MENTION] WHEN WILL |talktomematt HAPPEN ??? ” Now ☺ ️	531195870738661376	2744930975	[MENTION] do you know how much i love you 😍😍 |talktomematt
531196028754866176	1906234147	“ [MENTION] : [MENTION] |talktomematt You're groovier than T-Bo from the Groovy Smoothie . 113 ” nah he's cooler than me no lie	531196255486361600	2744930975	[MENTION] whats something that will catch matts attention for him to notice me ??? |talktomematt |talktomematt
531196663697014784	1396698397	Only tour im on for the rest of this year is my own tour ...	531196856567881728	2684899689	[MENTION] please check your dms😭it's important
531196838020673536	1906234147	Ask me questionsssss I'm looking |TalkToMeMatt	531196971475038208	2744930975	[MENTION] whats your favorite thing to do when your bored ? |taketomematt
531198008902574080	1906234147	“ [MENTION] : [MENTION] I love you |TalkToMeMatt ” I love you more	531198118016995328	2744930975	[MENTION] WILL U EVER KNOW I LOVE U . |taketomematt
531199073827557376	1906234147	“ [MENTION] : Mattchu you should talk to me . I'm feeling lonesome |talktomematt ” ok hi baby girl ☺ ️😚	531199203981422592	2744930975	[MENTION] can you call me baby girl 😔😔😔😔 |talktomematt
531206942346063872	382402366	Me and Carter met the coolest dude ever lastnight . He randomly walked up to both of us and long story short , changed my life .. He was awesome	531211580835639296	2566565666	[MENTION] it was my father
531210910577090560	395706462	If you took pictures with us today or you know someone who did tag us ! Will rt them ☺ ️	531211698225438720	110288084	“ [MENTION] : If you took pictures with us today or you know someone who did tag us ! Will rt them ☺ ️ ” 🅰🅰
531215409261707264	363961928	I love Legos so if you guys ever want to get me something ... there ya go 😊👌	531215446356537344	1729841617	[MENTION] HMU
531215409261707264	363961928	I love Legos so if you guys ever want to get me something ... there ya go 😊👌	531215507341729792	1729841617	[MENTION] except for when you step on one
531243454178025472	405728790	Who's ready form |AskCam tomorrow ? [URL]	531243589100371968	2825905798	[MENTION] I'm really fucking excited for this
531243766871785472	405728790	But he don't know her habits	531246300965007360	1536302137	[MENTION] i've been tagging you on my tweets , nothing has happened . I wish you gave me 1/5 😞 hope u had a good day though ily
531246989674299392	379408088	When i shave my moustache ( only facial hair i can grow ) i always cut my self	531247627564617728	1536302137	[MENTION] poor baby , need a muffin to feel better ?
531247252707504128	1705991035	hi :) [URL]	531247480143237120	1536302137	[MENTION] please do a room tour video & post it on your channel 😍
531258890722476032	1906234147	“ [MENTION] : [MENTION] lets be friends . okay ? |talktomematt ” or best friends ? Okay ?	531259783849185280	363961928	. [MENTION] [MENTION] I see how it is 😒😔
531268327151529984	1906234147	|talktomematt	531268520311803904	2419851452	[MENTION] have you forgotten about us little people ? :( |talktomematt
531270074817314816	30495613	lil hackin Andreas twitter all the way from indiana :~] [URL]	531270289590464512	30495613	[MENTION] she got me [URL]
531295184404103168	395706462	Man today I had a blast . I can get use to this touring thing with my bros .	531295260639391744	110288084	“ [MENTION] : Man today I had a blast . I can get use to this touring thing with my bros . ”
531295675208986624	1088207396	I filmed a lil somethin today😛	531295812555636736	1729841617	[MENTION] wat was it
531310453956571136	405728790	I'd waste my day with you	531310515163635712	2825905798	[MENTION] I ALREADY DO
531310453956571136	405728790	I'd waste my day with you	531310557648134144	2482534992	[MENTION] @ me next time
531310549926424576	405728790	. [MENTION] miss you	531310599356317696	1729841617	[MENTION] [MENTION] cam
531310549926424576	405728790	. [MENTION] miss you	531310631375605760	1631064974	[MENTION] what about me .?
531310549926424576	405728790	. [MENTION] miss you	558483829661655040	2554017534	[MENTION] miss ya too loser
531382093750620160	163730859	The Lanes are always open to newcomers	531454785086451712	2398245474	[MENTION] i would be more than glad to join
531448840084525056	840897602	Good morning🙈	531448938122215424	2419851452	[MENTION] it's 7am ugh but Goodmorningg
531496263297277952	330705266	I'm so tired but can't sleep cuz my nose is stuffed up😫	531496408000770048	1328060750	[MENTION] use some vicks😘
531520860231041024	405728790	So im about to upload |AskCam to YouTube .... I'm excited to post it ☺ ️ [URL]	531521231280156672	2825905798	[MENTION] ARE YOU FUCKING KIDDING ME THE ONE TIME I GET OUT IN PUBLIC YOU DECIDE TO POST SOMETHING thanks babe
531544907563810816	405728790	When I post the video COMMENT & give it a THUMBS UP and tweet |CamsNewVideo when you're done ! ☺ ️ 5 minutes !!!	531545098795106304	484961764	[MENTION] I love you , please follow me
531550593098072064	405728790	Going to Start following people that tweet my video link [URL] with |CamsNewVideo (: Don't forget to give it a thumbs up !	531551745751932928	99381112	24/7 ... RT " [MENTION] : Going to Start following people that tweet my video link [URL] with |CamsNewVideo
531550593098072064	405728790	Going to Start following people that tweet my video link [URL] with |CamsNewVideo (: Don't forget to give it a thumbs up !	531552220618432512	99381112	[MENTION] to date this is by far my favorite . Excellent job ! [MENTION] [MENTION] |AskCam2 |CamsNewVideo
531550593098072064	405728790	Going to Start following people that tweet my video link [URL] with |CamsNewVideo (: Don't forget to give it a thumbs up !	531553564230189056	2875104362	[MENTION] [URL] it's really really good !!! Please follow me I love u !
531557004867665920	1906234147	Pat yourself on the back for being awesome	531557323970732032	858126522	[MENTION] thank you matt
531560116231753728	163730859	Just took a nap in the shower	531560269018042368	858126522	[MENTION] I always take naps in the shower
531586998453035008	163730859	I get sad when I see an elderly person eating alone	531587050055933952	1729841617	[MENTION] SAME
531590549632192512	379408088	Tune into [MENTION] on ABC Tues 9 AM EST & NYC make sure to come out there bright & early to kick off |SomethingBigIsHappeningNow ! 😍	531592548125769728	379408088	Also , last chance to enter tonight for the |SomethingBigIsHappeningNow bus & other Tues events in NYC ! Info here : [URL]
531591154585067520	2482534992	actually crying because after such a long time of supporting [MENTION] im not gonna get his follow	531591517270704128	2482534992	[MENTION] I know that it shouldn't matter whether or not I have ur follow but it would mean the world to me if you followed me
531611040010600448	163730859	Snapchat is all about the length of the snap . 10 seconds is creepy as shit definitely gives off bad vibes . Somewhere around 3-4 is perfect .	531611094193029120	1729841617	[MENTION] truu
531618303945744384	1088207396	te amo	531618504001462272	467781586	[MENTION] te amo mi amor !!
531618303945744384	1088207396	te amo	531618504760643584	2419851452	[MENTION] but who gonna pay the bills tho ? Smh you boys take things too lightly
531618303945744384	1088207396	te amo	531701098588164096	68966191	[MENTION] thats all you know in Spanish ?
531623224225054720	1396698397	Okay so this venue is very rude and isn't providing us security so we are confused what to do and there's to many people for just us 4	531624508315422720	2684899689	[MENTION] what are you gonna do ?
531626070404268032	1396698397	Have your phones ready and fuck this venue 😂	531626251317149696	2684899689	[MENTION] 😂😂😂💗wish I would've went
531652980022706176	405728790	What video should I do next ? [URL]	531653125678333952	2566565666	[MENTION] most memorable events
531652980022706176	405728790	What video should I do next ? [URL]	531653267886182400	2825905798	[MENTION] A QnA WITH THE EXPELLED CAST CAM
531652980022706176	405728790	What video should I do next ? [URL]	531653427743313920	2398245474	[MENTION] CHALLENGES PLEASEEEEEE
531652980022706176	405728790	What video should I do next ? [URL]	531653541463859200	1631064974	[MENTION] q&a ?
531652980022706176	405728790	What video should I do next ? [URL]	531653630861279232	1604280403	[MENTION] record you doing |CallMeCam so it can be like a part 2 to your hacker cam video😋
531652980022706176	405728790	What video should I do next ? [URL]	531654800417378304	2398245474	[MENTION] DMS !!!!!!!!!!!
531652980022706176	405728790	What video should I do next ? [URL]	531700885702066176	68966191	[MENTION] an other ask cam and for that one I hope be there
531679502934736896	1396698397	Hello😄	531683520691712000	2684899689	[MENTION] hey babess how was your day ? 😢
531679502934736896	1396698397	Hello😄	531684010854858752	2684899689	[MENTION] can you come back to Vegas soon ? I couldn't meet you today😢😭
531827447223042048	405728790	Good morning (:	531827609605533696	1042042788	[MENTION] good morning babe
531827447223042048	405728790	Good morning (:	531829755096887296	2225825663	[MENTION] morning bby
531834521964924928	2398245474	[MENTION] ily bag ❤ ️	531834605750321152	2398245474	[MENTION] bae *
531862777405906944	2419851452	[MENTION] like not to hate and I'm not being shady or anything but Harry and Louis weren't 18 at the same time .. not being rude or anything	531862903574786048	2419851452	[MENTION] I ship larry too I just don't think 18 goes with them
531874568579715072	2398245474	[MENTION] rlly nigga	531874675916148736	2398245474	[MENTION] blocked
531875506707124224	2398245474	[MENTION] [MENTION] I don't unblocked rats !!!!!	531875785213083648	2398245474	[MENTION] [MENTION] unblock *
531876242123812864	2398245474	[MENTION] u follow Aggie but u don't follow me that's cool !	531876402790793216	2398245474	[MENTION] oh wait I have u blocked
531879140962893824	330705266	I'm sick 😷	531879275646173184	1328060750	[MENTION] get well soon
531879140962893824	330705266	I'm sick 😷	531879863037489152	2875104362	[MENTION] I hope U'll get well soon .. <3
531901721174618112	405728790	My bed >	531901812035833856	2825905798	[MENTION] my bed > love life
531901721174618112	405728790	My bed >	531901854960324608	1042042788	[MENTION] and my bed
531901721174618112	405728790	My bed >	531903257372004352	68966191	[MENTION] I love your life , without school , no work , just bed and you ...
531908804070608896	1088207396	not sure who to give this Lokai bracelet to😳 keep tweeting me |LiveLokai if you reeeeally want it ☺ ️	531909734090416128	484961764	“ [MENTION] : not sure who to give this Lokai bracelet to😳 keep tweeting me |LiveLokai if you reeeeally want it ☺ ️ ” please Aaron 💕
531909898062536704	1906234147	How are you guys this good at those vine edits . You guys should join together and make like a huge vine edit corporation and take over lol	531910043843977216	858126522	[MENTION] that's a great idea tbh
531915211855634432	1729841617	[MENTION] NASH [URL]	531915388796534784	1729841617	[MENTION]
531915211855634432	1729841617	[MENTION] NASH [URL]	531915423785443328	1729841617	[MENTION] NASH LOOK
531915211855634432	1729841617	[MENTION] NASH [URL]	531915522657771520	1729841617	[MENTION] HOW MANY TOES MUST I CHOP OFF FOR YOU TO SEE THIS
531933462480302080	363961928	Tweet me 😊	531933549507911680	2419851452	[MENTION] but you won't tweet back tf
531933462480302080	363961928	Tweet me 😊	531933559276466176	1729841617	[MENTION] CAHTAH
531933462480302080	363961928	Tweet me 😊	531933585541173248	1729841617	[MENTION] HOW ARE YA BAE
531933462480302080	363961928	Tweet me 😊	531933617556295680	1729841617	[MENTION] hey babe
531933462480302080	363961928	Tweet me 😊	531933643376427008	1729841617	[MENTION] haiiiiii
531933462480302080	363961928	Tweet me 😊	531933672858210304	1729841617	[MENTION] was up ☺ ️
531933462480302080	363961928	Tweet me 😊	531933748234047488	858126522	[MENTION] how's your day ?
531933462480302080	363961928	Tweet me 😊	531933784812572672	1729841617	[MENTION] whatchu doin
531934099737677824	363961928	. [MENTION] waiting in the airport bored af	531934147980591104	1729841617	[MENTION] [MENTION] hi
531934099737677824	363961928	. [MENTION] waiting in the airport bored af	531934173679063040	1729841617	[MENTION] [MENTION] I tweeted u
531937779479891968	163730859	Just fell in love with a woman in a sunflower dress	532013985609297920	2566565666	[MENTION] plot twist it's me
531941253852987392	2419851452	[MENTION] no you fanzoned us :(	531941373248024576	2419851452	[MENTION] well friendzoned *
531958093144670208	1088207396	I ain't got no type	531958165194407936	1729841617	[MENTION] BAD BITCHES IS THE ONLY THANG THAT I LIKE
531958093144670208	1088207396	I ain't got no type	531958208773259264	2419851452	[MENTION] I just do it right
531958208773259264	2419851452	[MENTION] I just do it right	531958459718463488	2419851452	[MENTION] wait .. I don't think that's how it goes 😂😂
531958959469776896	382402366	Looks like a follow spree soon😳 600k sneakin up	531959470453039104	2566565666	[MENTION] i remember when i was 10
531961215481028608	1906234147	Don't let people fool you . Your body is the actor and your mind is the director . Not the other way around .	531961245990416384	1729841617	[MENTION] aw
531961215481028608	1906234147	Don't let people fool you . Your body is the actor and your mind is the director . Not the other way around .	531961402807054336	2419851452	[MENTION] so only my mind can decide I'm fat ? It already did long ago
531963889270161408	2825905798	[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] I feel that us being crazy is keepin	531963968844464128	2825905798	[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] [MENTION] us from nash
531993526163480576	1906234147	Tryna swim through your veins	531994149797773312	2419851452	[MENTION] you'd drown in mine
532013204340494336	1396698397	Believe in yourself !	532013834882793472	68966191	[MENTION] I was born to make mistakes , not fake perfection .
532059133173055488	1088207396	. [MENTION] goodnight babe😘	537001002386591744	1942303064	“ [MENTION] : . [MENTION] goodnight babe😘 ” upset that this is my old @
532097410130931712	1536302137	[MENTION] i live on an island nash & i got your hoodie , COME TO SAIPAN PLEASE 💕 [URL]	532098252158423040	1536302137	I dare you to see this [MENTION]
532097410130931712	1536302137	[MENTION] i live on an island nash & i got your hoodie , COME TO SAIPAN PLEASE 💕 [URL]	532643455680253952	1536302137	[MENTION] nash * white girl voice * WHAT THE HELL literally like omg ugh see this 😂 [URL]
532097410130931712	1536302137	[MENTION] i live on an island nash & i got your hoodie , COME TO SAIPAN PLEASE 💕 [URL]	533567543932223488	1536302137	[MENTION] [URL]
532201438806831104	379408088	You ready for the link to |SomethingBigVideo ?! I'm gonna drop it right here ! Need you all to share it to everyone ! 🙆	532201501322936320	2225825663	[MENTION] HIRRY YP
532201501322936320	2225825663	[MENTION] HIRRY YP	532201869167575040	2225825663	[MENTION] QUICKLY
532201914570911744	379408088	|SOMETHINGBIGVIDEO IS OUT NOW ! WATCH IT HERE & SHARE ! [URL]	532202658694561792	1604280403	[MENTION] SHAWN [URL]
532242471234048000	382402366	Oh and [MENTION] is teaching it and [MENTION] is joining me LOL	532242644668538880	1604280403	[MENTION] [MENTION] [MENTION] don't hurt yourselves
532279511858315264	405728790	Make you feel the pressure	532279632096419840	1604280403	[MENTION] I wish I could dm you :(
532290277906845696	405728790	Hahaha I was in [MENTION] new parody video 😂😂😂 [URL]	532291096420691968	1536302137	[MENTION] [MENTION] CAN WE FIGHT [URL]
532290277906845696	405728790	Hahaha I was in [MENTION] new parody video 😂😂😂 [URL]	532291242592194560	1536302137	[MENTION] cam save me from school ehh ily
532297628382273536	1088207396	Facebook & Instagram headquarters was so amazing😍	532297783278333952	68966191	[MENTION] how was it ?
532297628382273536	1088207396	Facebook & Instagram headquarters was so amazing😍	532298293238566912	68966191	[MENTION] you met mark zuckerberg ?
532298490588565504	405728790	So remember the |StartTag I was talking about ? Is it cool if I make next weeks video about YOU guys & post that as a video ? ☺ ️	532298601507352576	1729841617	[MENTION] YES
532298490588565504	405728790	So remember the |StartTag I was talking about ? Is it cool if I make next weeks video about YOU guys & post that as a video ? ☺ ️	532300023766470656	68966191	|StartTag [MENTION] please watch it [URL] and [URL] which is your favorite ?
532298490588565504	405728790	So remember the |StartTag I was talking about ? Is it cool if I make next weeks video about YOU guys & post that as a video ? ☺ ️	532328782632194048	2398245474	[MENTION] no bitch I wanted you to do challenges and suffer smh
532310029907402752	405728790	All you have to do is start .	532310290407653376	68966191	[MENTION] what are you waiting to watch my videos ?
532320120995995648	1906234147	Like how do we know something happened ? Because a photo , video , news , all that can be fake . And you wouldn't even realize it .	532320253682798592	2419851452	[MENTION] [URL]
532323727237595136	363961928	In-n-out burgers are 🔥	532323849488969728	2419851452	[MENTION] ew
532323727237595136	363961928	In-n-out burgers are 🔥	532323965637652480	2419851452	[MENTION] go to tacobell ew in-n-out burger sounds gross
532323727237595136	363961928	In-n-out burgers are 🔥	532323990925111296	858126522	[MENTION] I had in n out for lunch and dinner last night👌
532324785934860288	330705266	Bryant is the best photographer on earth [MENTION]	532328087594094592	1705991035	☺ - “ [MENTION] : Bryant is the best photographer on earth [MENTION] ”
532324817286868992	330705266	I love you [MENTION]	532328275687657472	1705991035	. [MENTION] love you too bro . see you soon
532331098143879168	1906234147	Imma make the holiday seasons cool for y'all don't worry 😉	532331242801217536	858126522	[MENTION] merch ? 😏
532333076442275840	363961928	Make it nasty 😜	532333123078742016	1729841617	[MENTION] OH
532333962405097472	403171568	Probably my favorite from the shoot [MENTION] |austinwallacephotography [URL]	538598165927444480	2726065606	[MENTION] you look like the doll ken just BEAUTIFUL zayummm😍😍😍
532343136157065216	163730859	Why am I in Dallas right now	532354146801029120	2419851452	[MENTION] because I'm like 4 hours away duh
532349427647021056	1906234147	You all are so beautiful . Never forget that .	532349599655424000	858126522	[MENTION] I love you more then anything don't forget that
532349615799304192	1906234147	Doesn't matter if the person next to you believes it or not . All that matters is if YOU do . Be confident in yourselves ☺ ️👍	532349945706467328	2419851452	[MENTION] and for the people who aren't strong enough to believe in their selves ... we have you .
532352248794595328	405728790	My team good , we don't really need a mascot ......	532352745869545472	110288084	“ [MENTION] : My team good , we don't really need a mascot ...... ” 🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰
532390443011432448	1906234147	QOTN : " Love of beauty is taste . The creation of beauty is art " Love y'all night :) 😚	532390582606626816	858126522	[MENTION] night matt ☺ ️
532395130502668288	379408088	Check out what went down in NYC today with [MENTION] ! [URL]	532395316616896512	492677346	[MENTION] aren't you supposed to be asleep
532404308071825408	405728790	Hiiiii	532404620422029312	2626722111	[MENTION] hi baby how are youu
532407042418307072	405728790	And if in the moment I bite your lip	532407175055167488	156460168	[MENTION] baby in that moment you know its real
532407042418307072	405728790	And if in the moment I bite your lip	532407224350420992	403199730	[MENTION] give me a reason to believe it !!!!!
532407042418307072	405728790	And if in the moment I bite your lip	532407319200419840	403199730	[MENTION] love me harder by [MENTION]
532407042418307072	405728790	And if in the moment I bite your lip	532408318640553984	68966191	[MENTION] woww dirty i like that shit
532407042418307072	405728790	And if in the moment I bite your lip	532504040501178368	2726065606	“ [MENTION] : And if in the moment I bite your lip ” 😍😍😍😩😩 oh lawdddd [MENTION]
532407042418307072	405728790	And if in the moment I bite your lip	532726907063005184	2482534992	“ [MENTION] : And if in the moment I bite your lip ” fuck
532407080959762432	405728790	👅	532407291757477888	858126522	[MENTION] CAMERON DONT START THIS SHIT WITH ME
532421557122265088	389238190	“ [MENTION] : I don't get why girls with the name Ashley like to be nick named shmashly ... Lol like no .. ” Word . more like trashy 😋	532422915921543168	858126522	[MENTION] you should follow me because we have the same name
532424275391963136	389238190	It's almost my half bday 😝	532424401791098880	1536302137	[MENTION] what do you mean by half ? Isn't your bday May something
532454236236181504	405728790	Night	532454345913409536	68966191	[MENTION] good night babe
532470531992588288	163730859	Always in the studio so late 😴😴	532476110689546240	2825905798	[MENTION] it's 5oclock in the morning and I'm tired asf😫💤💤
532582587626045440	2541854413	Who needs sam when gilinsky exists	532584893549514752	2541854413	[MENTION] SHIT
532625248676741120	163730859	Can't WAIT for next tour [URL]	532626027907121152	1604280403	[MENTION] MIAMI
532625248676741120	163730859	Can't WAIT for next tour [URL]	532626320300441600	1604280403	[MENTION] Miami
532625248676741120	163730859	Can't WAIT for next tour [URL]	532626445622083584	2825905798	[MENTION] RICHMOND VIRGINIA YALL NEVER VISIT ANY WHERE NEAR HERE SONI CANT SEE YALL
532634727027441664	1906234147	What's your |favmattpic ? :) retweeting and following some of y'all :)	532634795239817216	1729841617	[MENTION] OK
532634727027441664	1906234147	What's your |favmattpic ? :) retweeting and following some of y'all :)	532635469264465920	1729841617	[MENTION] MATT LOOK [URL]
532634727027441664	1906234147	What's your |favmattpic ? :) retweeting and following some of y'all :)	532635485957799936	1729841617	[MENTION] [URL]
532640746550333440	163730859	Milwaukee is such a weird name of a city lol I love it	532640776451534848	1729841617	[MENTION] tru
532642971058176000	278328390	Low key have a 1d fan account ...	532643067732721664	1604280403	[MENTION] doesn't surprise me
532646893763842048	405728790	My last vine with [MENTION] 😂😂 go like and revine !	532646920695873536	1729841617	[MENTION] [MENTION] CAM
532646893763842048	405728790	My last vine with [MENTION] 😂😂 go like and revine !	532647169099304960	1729841617	[MENTION] [MENTION] CAM PLS [URL]
532646893763842048	405728790	My last vine with [MENTION] 😂😂 go like and revine !	532647687561043968	1536302137	“ [MENTION] : My last vine with [MENTION] 😂😂 go like and revine ! ” Look who just did (: [URL]
532646893763842048	405728790	My last vine with [MENTION] 😂😂 go like and revine !	532648605300305920	2744930975	“ [MENTION] : My last vine with [MENTION] 😂😂 go like and revine ! ” DONE !
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532648345148600320	1729841617	[MENTION] YE
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532648360080310272	1729841617	[MENTION] PLs do
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532648495224995840	2744930975	“ [MENTION] : Should I do |CallMeCam today ? ☺ ️ ” YESSS PLEASEEE I WANNA BE CALLED 😩😩😩 [MENTION]
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532648501717397504	1536302137	[MENTION] could you do one while im not at school please
532648322226339840	405728790	Should I do |CallMeCam today ? ☺ ️	532648703111495680	1604280403	[MENTION] I mean you're never gonna call me so I won't try but at least other people will get the chance to talk to you |CallMeCam
